4,9,922.63,82.38,23.19,64.34,0.45,-1,-1,-1
5,1,720.71,157.82,43.49,84.15,0.77,-1,-1,-1
5,2,376.96,182.85,35.96,70.77,0.73,-1,-1,-1
5,3,333.01,183.54,31.34,77.52,0.67,-1,-1,-1
5,4,1032.55,136.99,32.83,66.51,0.76,-1,-1,-1
5,5,954.48,103.30,33.75,82.25,0.53,-1,-1,-1
5,6,636.85,129.43,32.56,66.02,0.66,-1,-1,-1
5,7,577.32,132.73,32.00,74.30,0.64,-1,-1,-1
5,8,985.98,118.06,30.19,79.10,0.63,-1,-1,-1
5,9,922.54,82.43,23.65,64.33,0.47,-1,-1,-1
6,1,715.70,161.03,45.63,80.94,0.69,-1,-1,-1
6,2,377.02,182.99,35.76,70.76,0.72,-1,-1,-1
6,3,334.53,183.28,29.33,76.15,0.66,-1,-1,-1
6,4,1035.00,136.94,31.04,67.45,0.74,-1,-1,-1
6,5,956.74,106.41,32.39,77.77,0.50,-1,-1,-1
6,6,636.75,129.41,32.72,65.89,0.65,-1,-1,-1
6,7,575.59,132.17,31.48,75.05,0.63,-1,-1,-1
6,8,986.85,116.71,30.19,80.17,0.67,-1,-1,-1
6,9,922.53,82.55,23.44,64.25,0.47,-1,-1,-1
7,1,710.71,159.80,45.40,84.96,0.68,-1,-1,-1
7,2,377.01,182.81,35.94,71.21,0.73,-1,-1,-1
7,3,333.65,183.23,30.23,77.51,0.70,-1,-1,-1
7,4,1036.92,137.23,29.72,67.88,0.72,-1,-1,-1
7,5,957.74,99.97,33.57,89.15,0.62,-1,-1,-1
7,6,636.71,129.51,32.44,65.77,0.65,-1,-1,-1
7,7,577.38,133.23,31.10,73.75,0.61,-1,-1,-1
7,8,987.53,114.24,30.37,81.85,0.68,-1,-1,-1
7,9,922.34,82.79,23.73,64.06,0.47,-1,-1,-1
8,1,709.15,159.85,42.00,85.32,0.69,-1,-1,-1
8,2,376.98,183.01,35.42,70.90,0.74,-1,-1,-1
8,3,333.32,183.09,30.56,77.94,0.71,-1,-1,-1
8,4,1037.92,137.81,29.36,66.62,0.71,-1,-1,-1
8,5,959.58,95.36,34.41,95.56,0.57,-1,-1,-1
8,6,636.90,129.56,32.02,65.80,0.65,-1,-1,-1
8,7,578.54,134.02,30.37,72.88,0.60,-1,-1,-1
8,8,988.56,114.27,30.05,81.88,0.54,-1,-1,-1
8,9,922.33,82.71,23.88,64.38,0.42,-1,-1,-1
9,1,707.77,149.96,38.24,96.71,0.77,-1,-1,-1
9,2,376.87,183.08,35.27,70.64,0.74,-1,-1,-1
9,3,333.12,182.79,30.62,78.23,0.67,-1,-1,-1
9,4,1038.41,138.01,29.20,67.31,0.66,-1,-1,-1
9,5,960.50,94.72,34.17,97.09,0.58,-1,-1,-1
9,6,636.65,129.62,32.51,65.52,0.68,-1,-1,-1
9,7,578.34,134.19,30.53,72.60,0.60,-1,-1,-1
9,8,988.16,119.35,30.66,75.98,0.63,-1,-1,-1
9,9,922.41,82.66,23.64,64.19,0.42,-1,-1,-1
10,1,703.83,154.92,37.06,92.89,0.71,-1,-1,-1
10,2,376.83,183.21,35.48,70.61,0.73,-1,-1,-1
10,3,333.16,182.68,30.59,78.40,0.66,-1,-1,-1
10,4,1038.30,138.80,30.06,69.98,0.54,-1,-1,-1
10,5,961.27,93.27,33.75,98.65,0.62,-1,-1,-1
10,6,636.46,129.55,33.26,65.47,0.68,-1,-1,-1
10,7,578.26,134.31,30.84,72.57,0.62,-1,-1,-1
10,8,988.26,120.14,31.81,74.83,0.57,-1,-1,-1
10,9,922.83,82.62,23.18,63.98,0.47,-1,-1,-1
11,1,698.99,158.10,38.12,90.66,0.71,-1,-1,-1
11,2,376.82,183.32,35.54,70.41,0.73,-1,-1,-1
11,3,333.11,182.75,30.43,78.46,0.68,-1,-1,-1
11,4,1038.80,139.10,29.68,68.72,0.43,-1,-1,-1
11,5,962.27,95.92,33.80,93.21,0.61,-1,-1,-1
11,6,636.31,129.30,33.95,65.64,0.68,-1,-1,-1
11,7,578.23,134.88,30.82,72.14,0.61,-1,-1,-1
11,8,989.28,114.89,33.24,81.55,0.52,-1,-1,-1
11,9,922.95,83.17,24.04,63.75,0.49,-1,-1,-1
12,1,694.05,161.14,40.65,88.93,0.78,-1,-1,-1
12,2,376.71,182.95,35.88,70.82,0.74,-1,-1,-1
12,3,333.15,183.14,30.39,77.97,0.67,-1,-1,-1
12,4,1039.42,138.22,29.57,67.36,0.62,-1,-1,-1
12,5,962.97,96.22,33.53,91.01,0.61,-1,-1,-1
12,6,636.16,129.25,34.35,65.73,0.68,-1,-1,-1
12,7,579.09,135.11,29.99,71.96,0.61,-1,-1,-1
12,8,988.83,119.00,34.29,75.95,0.49,-1,-1,-1
12,9,923.08,83.20,24.06,63.55,0.47,-1,-1,-1
13,1,690.16,163.44,40.38,88.48,0.83,-1,-1,-1
13,2,376.77,182.96,35.61,71.08,0.75,-1,-1,-1
13,3,333.22,183.07,30.73,78.12,0.67,-1,-1,-1
13,4,1040.15,137.46,28.98,66.91,0.63,-1,-1,-1
13,5,963.34,96.39,33.16,89.87,0.49,-1,-1,-1
13,6,636.13,129.16,34.60,66.07,0.66,-1,-1,-1
13,7,579.41,135.48,29.59,71.68,0.59,-1,-1,-1
13,8,988.50,120.98,35.70,73.26,0.51,-1,-1,-1
13,9,924.19,83.26,24.19,62.79,0.48,-1,-1,-1
14,1,685.52,165.09,39.10,87.54,0.74,-1,-1,-1
14,2,376.86,182.86,35.29,71.05,0.73,-1,-1,-1
14,3,333.33,182.70,30.86,78.30,0.61,-1,-1,-1
14,4,1041.57,136.19,27.87,66.13,0.55,-1,-1,-1
14,5,964.46,95.95,31.71,88.76,0.52,-1,-1,-1
14,6,636.21,129.62,33.77,65.85,0.67,-1,-1,-1
14,7,579.65,135.80,29.34,71.36,0.59,-1,-1,-1
14,8,989.52,120.18,35.36,73.79,0.42,-1,-1,-1
14,9,924.69,83.17,24.20,62.82,0.53,-1,-1,-1
15,1,681.27,167.02,39.22,85.27,0.61,-1,-1,-1
15,2,376.89,182.73,34.96,71.07,0.72,-1,-1,-1
15,3,333.53,182.58,30.58,78.63,0.63,-1,-1,-1
15,4,1042.53,135.52,27.63,66.88,0.63,-1,-1,-1
15,5,965.12,96.36,31.05,86.64,0.52,-1,-1,-1
15,6,636.34,129.93,33.32,65.73,0.72,-1,-1,-1
15,7,579.86,135.95,29.14,71.21,0.62,-1,-1,-1
15,8,992.25,120.32,33.75,74.53,0.35,-1,-1,-1
15,9,923.24,83.27,24.79,63.35,0.52,-1,-1,-1
16,1,676.63,168.28,39.53,85.16,0.84,-1,-1,-1
16,2,376.93,182.60,34.83,71.05,0.74,-1,-1,-1
16,3,333.81,182.21,30.61,79.06,0.67,-1,-1,-1
16,4,1043.02,135.20,27.57,67.23,0.62,-1,-1,-1
16,5,965.30,96.74,31.00,86.59,0.57,-1,-1,-1
16,6,636.43,129.96,32.85,65.88,0.69,-1,-1,-1
16,7,579.91,136.08,29.06,71.28,0.62,-1,-1,-1
16,8,994.60,122.41,32.48,72.74,0.34,-1,-1,-1
16,9,922.92,83.16,25.10,63.79,0.53,-1,-1,-1
17,1,667.70,169.44,45.47,85.98,0.75,-1,-1,-1
17,2,376.94,182.29,34.71,71.34,0.74,-1,-1,-1
17,3,333.56,182.24,30.79,79.11,0.62,-1,-1,-1
17,4,1043.15,135.14,27.90,67.75,0.60,-1,-1,-1
17,5,965.36,98.49,30.77,84.49,0.67,-1,-1,-1
17,6,637.36,129.51,31.07,66.16,0.67,-1,-1,-1
17,7,580.08,136.34,28.76,71.24,0.61,-1,-1,-1
17,8,997.39,117.47,30.58,77.89,0.38,-1,-1,-1
17,9,923.01,83.30,25.26,63.64,0.50,-1,-1,-1
18,1,661.33,171.78,45.81,85.46,0.75,-1,-1,-1
18,2,376.99,182.33,34.39,71.26,0.75,-1,-1,-1
18,3,333.04,182.02,31.15,79.17,0.67,-1,-1,-1
18,4,1042.52,134.97,28.85,67.69,0.63,-1,-1,-1
18,5,965.63,99.99,31.21,82.80,0.73,-1,-1,-1
18,6,636.88,130.13,31.62,67.47,0.53,-1,-1,-1
18,7,579.84,136.50,28.82,71.09,0.61,-1,-1,-1
18,8,998.36,111.10,30.09,83.69,0.44,-1,-1,-1
18,9,924.31,83.61,24.34,62.33,0.51,-1,-1,-1
19,1,655.63,172.99,47.88,86.00,0.76,-1,-1,-1
19,2,376.82,182.32,34.76,71.35,0.75,-1,-1,-1
19,3,332.43,182.00,32.23,79.24,0.73,-1,-1,-1
19,4,1041.95,134.95,29.85,68.70,0.59,-1,-1,-1
19,5,966.42,100.80,31.28,81.23,0.75,-1,-1,-1
19,6,636.63,130.79,31.70,66.48,0.47,-1,-1,-1
19,7,579.66,136.44,28.96,71.24,0.60,-1,-1,-1
19,8,998.13,109.24,30.74,85.38,0.48,-1,-1,-1
19,9,924.77,83.90,24.32,62.01,0.49,-1,-1,-1
20,1,654.29,172.94,43.95,86.60,0.79,-1,-1,-1
20,2,376.75,182.33,34.83,71.46,0.75,-1,-1,-1
20,3,332.39,181.90,32.38,78.98,0.61,-1,-1,-1
20,4,1042.10,134.98,30.47,69.09,0.62,-1,-1,-1
20,5,967.04,104.00,30.86,77.11,0.71,-1,-1,-1
20,6,636.29,131.00,31.70,65.50,0.49,-1,-1,-1
20,7,579.67,136.39,29.16,71.39,0.62,-1,-1,-1
20,8,997.88,108.83,30.16,85.24,0.48,-1,-1,-1
20,9,924.77,84.10,24.32,61.57,0.47,-1,-1,-1
21,1,652.76,173.52,39.17,85.76,0.66,-1,-1,-1
21,2,376.73,182.50,34.70,71.39,0.75,-1,-1,-1
21,3,331.79,181.96,32.26,78.85,0.69,-1,-1,-1
21,4,1042.49,134.58,31.16,67.62,0.64,-1,-1,-1
21,5,967.37,105.49,30.69,75.44,0.70,-1,-1,-1
21,6,635.95,131.50,31.15,58.79,0.40,-1,-1,-1
21,7,579.33,136.33,29.35,71.34,0.62,-1,-1,-1
21,8,998.51,109.33,29.25,84.06,0.51,-1,-1,-1
21,9,924.89,84.20,24.51,61.50,0.44,-1,-1,-1
22,1,647.74,173.12,37.59,87.31,0.74,-1,-1,-1
22,2,376.89,182.57,34.55,71.40,0.74,-1,-1,-1
22,3,331.61,182.19,32.97,78.83,0.69,-1,-1,-1
22,4,1043.12,134.01,31.48,67.41,0.51,-1,-1,-1
22,5,967.38,105.93,31.31,74.39,0.61,-1,-1,-1
22,6,635.69,131.38,31.22,50.06,0.41,-1,-1,-1
22,7,578.73,136.24,29.65,71.62,0.63,-1,-1,-1
22,8,999.62,109.04,28.54,83.09,0.46,-1,-1,-1
22,9,923.75,83.95,25.88,63.17,0.47,-1,-1,-1
23,1,644.27,175.47,36.72,86.94,0.75,-1,-1,-1
23,2,376.96,182.66,34.48,71.14,0.73,-1,-1,-1
23,3,332.10,182.13,32.57,78.73,0.68,-1,-1,-1
23,4,1045.04,133.57,30.50,66.22,0.56,-1,-1,-1
23,5,968.38,106.91,32.37,72.41,0.59,-1,-1,-1
23,6,635.71,130.28,31.57,49.16,0.45,-1,-1,-1
23,7,578.44,136.17,30.30,71.98,0.62,-1,-1,-1
23,8,999.96,108.62,30.04,83.52,0.53,-1,-1,-1
23,9,923.19,83.85,26.61,63.79,0.47,-1,-1,-1
24,1,637.42,175.12,38.94,90.97,0.72,-1,-1,-1
24,2,377.74,181.41,32.77,71.61,0.74,-1,-1,-1
24,3,332.72,181.95,32.48,78.92,0.65,-1,-1,-1
24,4,1046.52,133.53,29.52,64.93,0.59,-1,-1,-1
24,5,970.08,107.57,34.00,71.51,0.53,-1,-1,-1
24,6,635.15,130.16,32.61,50.74,0.43,-1,-1,-1
24,7,579.18,136.26,29.72,71.82,0.59,-1,-1,-1
24,8,1002.20,103.66,30.36,87.39,0.54,-1,-1,-1
24,9,923.07,83.78,26.66,64.32,0.48,-1,-1,-1
25,1,632.67,176.46,39.92,93.66,0.82,-1,-1,-1
25,2,377.19,182.14,34.14,71.74,0.73,-1,-1,-1
25,3,331.66,182.03,31.68,78.34,0.65,-1,-1,-1
25,4,1048.00,133.46,28.48,65.47,0.46,-1,-1,-1
25,5,970.82,108.69,34.90,70.86,0.54,-1,-1,-1
25,6,636.11,130.05,30.75,52.06,0.41,-1,-1,-1
25,7,579.54,135.94,29.26,72.01,0.63,-1,-1,-1
25,8,1001.60,105.19,30.85,85.43,0.45,-1,-1,-1
25,9,923.16,83.84,25.71,63.88,0.44,-1,-1,-1
26,1,627.88,178.41,39.75,93.98,0.77,-1,-1,-1
26,2,377.02,182.27,34.32,72.12,0.74,-1,-1,-1
26,3,331.03,182.21,31.04,77.88,0.67,-1,-1,-1
26,4,1048.84,133.98,27.71,63.32,0.38,-1,-1,-1
26,5,973.12,102.17,36.46,81.59,0.44,-1,-1,-1
26,6,635.55,129.94,33.11,62.78,0.59,-1,-1,-1
26,7,579.32,135.92,29.44,71.95,0.62,-1,-1,-1
26,8,1004.04,106.06,29.93,84.91,0.59,-1,-1,-1
26,9,923.29,83.92,26.81,63.59,0.48,-1,-1,-1
27,1,623.06,179.89,38.91,92.61,0.57,-1,-1,-1
27,2,377.16,182.46,34.30,72.13,0.74,-1,-1,-1
27,3,330.91,182.26,31.10,77.68,0.70,-1,-1,-1
27,4,1049.76,133.79,27.28,63.02,0.44,-1,-1,-1
27,5,973.60,98.47,37.33,87.65,0.35,-1,-1,-1
27,6,635.80,130.41,34.10,64.76,0.65,-1,-1,-1
27,7,577.19,135.03,29.77,72.29,0.63,-1,-1,-1
27,8,1004.73,106.55,30.43,84.28,0.66,-1,-1,-1
27,9,923.38,83.98,26.10,63.44,0.47,-1,-1,-1
28,1,619.00,178.81,37.36,94.69,0.61,-1,-1,-1
28,2,377.32,182.54,34.30,71.92,0.73,-1,-1,-1
28,3,330.87,182.42,30.56,77.35,0.66,-1,-1,-1
28,4,1050.16,133.30,27.34,63.71,0.56,-1,-1,-1
28,5,975.58,99.62,36.33,86.80,0.33,-1,-1,-1
28,6,635.06,130.88,35.00,65.41,0.65,-1,-1,-1
28,7,577.76,135.66,30.45,71.96,0.66,-1,-1,-1
28,8,1005.58,106.57,30.95,84.03,0.73,-1,-1,-1
28,9,923.07,83.92,25.11,63.55,0.46,-1,-1,-1
29,1,611.78,179.32,41.49,95.34,0.83,-1,-1,-1
29,2,376.98,182.65,34.85,71.73,0.72,-1,-1,-1
29,3,330.80,182.62,30.49,77.11,0.67,-1,-1,-1
29,4,1050.72,132.85,27.14,64.01,0.65,-1,-1,-1
29,5,978.35,103.20,34.50,82.27,0.36,-1,-1,-1
29,6,636.24,130.99,34.14,65.81,0.62,-1,-1,-1
29,7,576.63,136.18,30.69,71.25,0.60,-1,-1,-1
29,8,1006.25,110.15,30.56,80.35,0.70,-1,-1,-1
29,9,923.02,83.90,25.25,63.83,0.49,-1,-1,-1
30,1,601.43,180.72,49.28,95.94,0.84,-1,-1,-1
30,2,376.82,182.54,35.11,71.90,0.74,-1,-1,-1
30,3,330.80,182.72,30.86,77.11,0.67,-1,-1,-1
30,4,1050.64,132.20,27.49,65.28,0.71,-1,-1,-1
30,5,979.29,99.81,34.69,83.63,0.46,-1,-1,-1
30,6,636.90,131.32,33.95,65.07,0.62,-1,-1,-1
30,7,575.90,135.89,30.60,71.00,0.61,-1,-1,-1
30,8,1006.06,112.35,31.25,76.97,0.67,-1,-1,-1
30,9,923.43,83.88,25.97,64.10,0.49,-1,-1,-1
31,1,595.71,181.92,49.62,96.02,0.84,-1,-1,-1
31,2,376.91,182.49,35.28,72.07,0.73,-1,-1,-1
31,3,332.13,183.83,31.27,76.84,0.64,-1,-1,-1
31,4,1050.52,131.84,27.65,66.23,0.75,-1,-1,-1
31,5,979.53,94.95,34.84,86.51,0.56,-1,-1,-1
31,6,637.59,131.54,33.34,64.56,0.62,-1,-1,-1
31,7,575.26,135.71,30.90,71.13,0.59,-1,-1,-1
31,8,1006.07,109.49,33.51,78.72,0.65,-1,-1,-1
31,9,923.53,83.66,26.46,64.82,0.52,-1,-1,-1
32,1,589.37,184.16,51.31,95.94,0.82,-1,-1,-1
32,2,376.88,182.30,35.33,72.50,0.73,-1,-1,-1
32,3,331.14,183.16,31.14,76.94,0.68,-1,-1,-1
32,4,1050.19,129.99,27.79,69.31,0.74,-1,-1,-1
32,5,980.47,94.18,34.70,86.36,0.57,-1,-1,-1
32,6,638.07,131.39,32.26,64.26,0.63,-1,-1,-1
32,7,575.21,135.81,30.60,71.54,0.55,-1,-1,-1
32,8,1006.31,111.72,34.83,76.14,0.64,-1,-1,-1
32,9,923.24,83.86,25.70,64.33,0.47,-1,-1,-1
33,1,585.75,187.57,48.33,93.40,0.65,-1,-1,-1
33,2,376.83,182.23,35.61,72.68,0.73,-1,-1,-1
33,3,332.05,183.96,31.56,76.98,0.67,-1,-1,-1
33,4,1050.20,128.50,27.98,71.60,0.79,-1,-1,-1
33,5,981.14,94.19,34.83,85.53,0.51,-1,-1,-1
33,6,637.69,130.71,32.35,64.09,0.63,-1,-1,-1
33,7,574.77,136.05,30.70,71.13,0.52,-1,-1,-1
33,8,1007.50,113.11,35.41,75.42,0.71,-1,-1,-1
33,9,923.17,83.91,25.37,64.12,0.48,-1,-1,-1
34,1,583.02,183.04,43.23,99.43,0.72,-1,-1,-1
34,2,376.86,182.12,35.77,72.84,0.72,-1,-1,-1
34,3,331.48,183.49,31.08,76.95,0.68,-1,-1,-1
34,4,1050.45,127.78,27.51,71.60,0.79,-1,-1,-1
34,5,982.10,94.95,33.23,85.94,0.54,-1,-1,-1
34,6,637.48,130.36,32.74,64.57,0.60,-1,-1,-1
34,7,572.92,135.28,30.51,68.63,0.32,-1,-1,-1
34,8,1008.97,113.73,34.46,75.04,0.76,-1,-1,-1
34,9,923.27,84.05,25.40,64.18,0.48,-1,-1,-1
35,1,578.36,178.92,40.79,105.90,0.77,-1,-1,-1
35,2,377.28,181.27,34.49,72.59,0.70,-1,-1,-1
35,3,330.64,183.04,30.74,76.48,0.59,-1,-1,-1
35,4,1050.32,127.33,27.48,70.49,0.78,-1,-1,-1
35,5,983.06,96.29,31.89,84.90,0.55,-1,-1,-1
35,6,637.24,130.08,32.88,64.83,0.65,-1,-1,-1
35,7,572.05,134.99,31.14,65.73,0.23,-1,-1,-1
35,8,1010.02,114.17,33.97,74.78,0.74,-1,-1,-1
35,9,923.01,83.89,25.20,64.21,0.48,-1,-1,-1
35,10,702.25,119.51,37.32,57.25,0.42,-1,-1,-1
36,1,572.99,188.55,39.45,97.37,0.77,-1,-1,-1
36,2,377.21,181.91,34.85,72.59,0.71,-1,-1,-1
36,3,330.70,182.81,31.18,77.37,0.63,-1,-1,-1
36,4,1050.57,127.09,27.51,70.31,0.72,-1,-1,-1
36,5,984.94,94.27,29.94,86.02,0.53,-1,-1,-1
36,6,637.08,129.91,32.93,65.01,0.64,-1,-1,-1
36,7,573.59,135.21,30.01,66.04,0.28,-1,-1,-1
36,8,1010.71,114.23,34.02,74.77,0.64,-1,-1,-1
36,9,923.08,83.61,26.21,64.49,0.50,-1,-1,-1
36,10,702.98,119.49,36.53,57.41,0.39,-1,-1,-1
37,1,565.89,189.41,40.55,97.74,0.87,-1,-1,-1
37,2,376.97,182.07,34.93,72.44,0.73,-1,-1,-1
37,3,330.96,182.57,30.81,77.60,0.64,-1,-1,-1
37,4,1051.01,127.13,26.89,69.37,0.66,-1,-1,-1
37,5,987.15,96.80,28.24,78.83,0.51,-1,-1,-1
37,6,636.95,129.77,33.23,65.28,0.67,-1,-1,-1
37,7,573.20,135.04,30.65,67.59,0.29,-1,-1,-1
37,8,1011.68,115.11,33.69,73.88,0.56,-1,-1,-1
37,9,923.30,83.37,26.30,64.35,0.45,-1,-1,-1
37,10,703.31,119.73,36.23,57.34,0.35,-1,-1,-1
38,1,556.65,190.44,43.05,98.53,0.81,-1,-1,-1
38,2,376.84,182.01,35.30,72.53,0.70,-1,-1,-1
38,3,330.83,182.44,30.67,77.57,0.59,-1,-1,-1
38,4,1051.40,126.96,27.26,69.78,0.75,-1,-1,-1
38,5,987.97,99.24,28.09,77.51,0.58,-1,-1,-1
38,6,637.17,129.72,32.96,65.54,0.63,-1,-1,-1
38,7,576.40,135.42,29.37,70.48,0.46,-1,-1,-1
38,8,1013.50,117.04,32.01,72.36,0.64,-1,-1,-1
38,9,923.32,83.50,26.49,64.41,0.47,-1,-1,-1
38,10,703.50,119.73,36.07,57.41,0.33,-1,-1,-1
39,1,552.73,191.37,40.41,99.11,0.85,-1,-1,-1
39,2,376.71,182.04,35.66,72.51,0.70,-1,-1,-1
39,3,330.91,182.39,30.62,77.56,0.59,-1,-1,-1
39,4,1051.67,128.31,27.31,68.53,0.74,-1,-1,-1
39,5,988.36,95.95,27.81,81.03,0.63,-1,-1,-1
39,6,637.00,129.73,33.34,65.65,0.65,-1,-1,-1
39,7,578.81,135.87,28.01,71.50,0.55,-1,-1,-1
39,8,1014.33,117.36,30.99,72.46,0.68,-1,-1,-1
39,9,923.26,83.82,26.07,64.03,0.42,-1,-1,-1
39,10,703.04,119.79,36.58,57.20,0.37,-1,-1,-1
40,1,546.29,190.19,40.82,100.62,0.86,-1,-1,-1
40,2,377.18,181.32,33.77,72.63,0.69,-1,-1,-1
40,3,332.17,183.45,31.61,77.20,0.58,-1,-1,-1
40,4,1051.92,129.37,28.00,67.89,0.63,-1,-1,-1
40,5,988.26,92.85,28.87,84.54,0.63,-1,-1,-1
40,6,636.79,129.76,33.30,65.60,0.65,-1,-1,-1
40,7,580.20,136.44,26.77,70.86,0.55,-1,-1,-1
40,8,1013.99,116.39,31.16,73.93,0.67,-1,-1,-1
40,9,923.24,84.01,25.51,63.71,0.41,-1,-1,-1
40,10,703.15,119.70,36.35,57.13,0.41,-1,-1,-1
41,1,540.89,193.36,40.30,96.69,0.82,-1,-1,-1
41,2,377.56,181.18,32.76,72.27,0.69,-1,-1,-1
41,3,332.58,183.68,32.08,77.30,0.58,-1,-1,-1
41,4,1052.44,130.76,27.95,65.73,0.65,-1,-1,-1
41,5,989.00,95.26,28.24,82.60,0.65,-1,-1,-1
41,6,636.76,129.93,33.57,65.34,0.66,-1,-1,-1
41,7,580.01,136.94,26.81,70.46,0.61,-1,-1,-1
41,8,1014.49,115.33,30.64,74.92,0.70,-1,-1,-1
41,9,923.14,83.80,25.28,63.95,0.46,-1,-1,-1
41,10,702.51,119.69,36.94,57.18,0.39,-1,-1,-1
41,11,941.85,87.57,22.20,59.26,0.41,-1,-1,-1
42,1,528.40,194.47,47.85,96.64,0.83,-1,-1,-1
42,2,377.07,182.02,34.49,71.97,0.70,-1,-1,-1
42,3,332.47,183.74,32.52,77.44,0.63,-1,-1,-1
42,4,1052.68,132.12,29.29,65.00,0.57,-1,-1,-1
42,5,988.82,99.49,28.88,77.87,0.62,-1,-1,-1
42,6,636.89,130.11,33.12,65.18,0.62,-1,-1,-1
42,7,580.44,136.58,27.77,70.86,0.61,-1,-1,-1
42,8,1014.91,115.84,30.31,74.91,0.71,-1,-1,-1
42,9,923.27,83.85,25.73,64.03,0.46,-1,-1,-1
42,10,702.45,119.64,37.04,57.26,0.35,-1,-1,-1
42,11,941.97,87.53,21.75,59.18,0.38,-1,-1,-1
43,1,517.63,195.45,53.89,96.72,0.83,-1,-1,-1
43,2,376.89,182.19,35.04,72.06,0.73,-1,-1,-1
43,3,332.73,183.88,32.32,77.41,0.57,-1,-1,-1
43,4,1052.77,132.96,30.54,63.86,0.57,-1,-1,-1
43,5,988.86,95.89,30.82,81.07,0.60,-1,-1,-1
43,6,636.74,130.20,33.48,64.87,0.65,-1,-1,-1
43,7,579.07,136.31,29.82,71.11,0.64,-1,-1,-1
43,8,1015.67,116.83,29.52,74.20,0.62,-1,-1,-1
43,9,923.62,83.94,26.10,64.11,0.51,-1,-1,-1
43,10,702.87,119.57,36.75,57.37,0.43,-1,-1,-1
43,11,941.69,87.57,22.18,59.15,0.39,-1,-1,-1
44,1,507.41,196.70,58.93,99.06,0.85,-1,-1,-1
44,2,376.80,182.16,35.23,72.03,0.74,-1,-1,-1
44,3,332.83,183.74,32.28,77.38,0.57,-1,-1,-1
44,4,1053.19,133.76,30.67,62.79,0.43,-1,-1,-1
44,5,989.53,94.13,31.77,80.56,0.59,-1,-1,-1
44,6,636.80,130.19,33.37,64.84,0.66,-1,-1,-1
44,7,578.42,136.15,30.50,71.25,0.64,-1,-1,-1
44,8,1016.81,117.97,29.16,72.04,0.54,-1,-1,-1
44,9,923.75,84.06,25.29,63.96,0.46,-1,-1,-1
44,10,703.09,119.53,36.67,57.34,0.44,-1,-1,-1
44,11,941.11,87.83,22.97,58.79,0.42,-1,-1,-1
44,12,791.62,102.71,32.63,65.13,0.40,-1,-1,-1
45,1,503.78,197.27,55.56,99.82,0.81,-1,-1,-1
45,2,376.80,182.37,34.88,71.82,0.72,-1,-1,-1
45,3,331.27,183.14,31.14,77.39,0.55,-1,-1,-1
45,4,1053.26,133.78,31.20,62.83,0.55,-1,-1,-1
45,5,989.71,92.88,32.40,80.54,0.49,-1,-1,-1
45,6,636.75,130.33,33.34,64.51,0.64,-1,-1,-1
45,7,578.56,136.28,30.47,71.23,0.61,-1,-1,-1
45,8,1018.17,119.41,27.98,69.43,0.46,-1,-1,-1
45,9,923.69,84.06,25.02,63.58,0.43,-1,-1,-1
45,10,703.30,119.53,36.42,57.28,0.43,-1,-1,-1
45,11,941.11,87.83,23.04,58.54,0.38,-1,-1,-1
